Epoch,Training_loss
0,0.6568616938311607
1,0.5579045979538932
2,0.4211344374343753
3,0.5173912663012743
4,0.41545127716381103
5,0.4858470364706591
6,0.4422972262836993
7,0.39451756374910474
8,0.43840031255967915
9,0.36010866743163206
10,0.34015371766872704
11,0.3781110248528421
12,0.33886162866838276
13,0.3391011602652725
14,0.3063596564461477
15,0.27662455465178937
16,0.2821925275493413
17,0.2753239042358473
18,0.2562509060371667
19,0.25353405252099037
20,0.23479206414776854
21,0.22126453666714951
22,0.21942039427813143
23,0.2178837301908061
24,0.21473773277830333
25,0.20729228400159627
26,0.20367214173893444
27,0.20134920795680955
28,0.19957368841278367
29,0.198047025303822
30,0.1965276608534623
31,0.19582176115363836
32,0.19467040957533754
33,0.1943718257243745
34,0.19321138453960884
