Epoch,Training_loss
0,0.8915224572410807
1,0.5751438150182366
2,0.5754693991038948
3,0.5310293168295175
4,0.4613336732145399
5,0.40203654195647687
6,0.4456649550702423
7,0.39904295915039256
8,0.44742944958852604
9,0.39850723615381867
10,0.36667514767032117
11,0.35641888866666704
12,0.34424533089622855
13,0.3535696977050975
14,0.342841146630235
15,0.3069779112120159
16,0.3134873457602225
17,0.3036611484421883
18,0.29657899809535593
19,0.27015554840909317
20,0.26492295728530735
21,0.2635189602151513
22,0.25470604590373114
23,0.251934138010256
24,0.24676978593925014
25,0.24427917844150215
26,0.242339403310325
27,0.23937451624078676
28,0.23703973460942507
29,0.2324225379852578
30,0.2319581801421009
31,0.23067865904886276
32,0.22989127913024276
33,0.22908297152025625
34,0.22686420456739143
