Epoch,Training_loss
0,0.4152789933141321
1,0.12234595359768718
2,0.09333619329845533
3,0.0840254090144299
4,0.07882962509756908
5,0.07865067612146959
6,0.07827023678692058
7,0.07780457008630037
8,0.07765644288156182
9,0.07707099668914452
10,0.07906909822486341
11,0.07773780904244632
12,0.07793774420861155
13,0.07739046640926972
14,0.07350408681668341
15,0.07333643914898857
16,0.0733510137652047
17,0.07331113837426528
18,0.07331078455899842
19,0.07053585074027069
20,0.07062166661489755
21,0.07057380248443224
22,0.07057833703584038
23,0.07053104901569895
24,0.06912734266370535
25,0.06900660245446488
26,0.06897227425361052
27,0.06894806999480352
28,0.06892077915836126
29,0.06802292226348072
30,0.06794808141421527
31,0.06791128951590508
32,0.06790115777403116
33,0.0678722423617728
34,0.06743731419555843
