Epoch,Training_loss
0,0.5941773289814591
1,0.4735116906231269
2,0.40627945167943835
3,0.403212618897669
4,0.38694260199554265
5,0.35752726276405156
6,0.3895992136676796
7,0.34261247239192016
8,0.34903566824505106
9,0.37296471535228193
10,0.3183209073031321
11,0.3266306757577695
12,0.32630485971458256
13,0.30307411606190726
14,0.3130049472092651
15,0.2935701487585902
16,0.28822666069027036
17,0.28523957170546055
18,0.27941460348665714
19,0.28327922357129864
20,0.2800000376009848
21,0.27539850005996414
22,0.26903418175061233
23,0.2650117662269622
24,0.2574570548313204
25,0.2551013946067542
26,0.2552027368801646
27,0.25306356692453846
28,0.2528781734290533
29,0.24940717709250748
30,0.24806954627274536
31,0.24792554700979963
32,0.2468985726009123
33,0.24691298964899033
34,0.24494309269357473
