Epoch,Training_loss
0,0.5625590519048274
1,0.3880983355920762
2,0.3543901494704187
3,0.305600056424737
4,0.2825978473993018
5,0.2559529631398618
6,0.23781902843620628
7,0.23333981819450855
8,0.22741777310147882
9,0.21315889671677724
10,0.20661220588954166
11,0.2024438475491479
12,0.19765587447909638
13,0.20166709163459018
14,0.19410194683587179
15,0.18982294684974477
16,0.18540649249916896
17,0.1829612973087933
18,0.1817424438195303
19,0.17967264563776553
20,0.17963211817550473
21,0.17803173992433585
22,0.17648314638063312
23,0.17544538705260493
24,0.1727051928464789
25,0.17216191062470898
26,0.1714568643074017
27,0.17095848431927152
28,0.17041822720784694
29,0.16903809292125516
30,0.16877756227040663
31,0.16860351600917056
32,0.16839405853534117
33,0.16826288821175694
34,0.16757455791230313
