Epoch,Training_loss
0,0.5545811953488737
1,0.49573070579208434
2,0.45614951103925705
3,0.45260520465672016
4,0.4247789471410215
5,0.3748033824376762
6,0.36318954883608967
7,0.3741553195286542
8,0.3909873205702752
9,0.31746668997220695
10,0.27526179957203567
11,0.2652274211286567
12,0.2913077534758486
13,0.26331165997544304
14,0.2489309858647175
15,0.23232619831105694
16,0.22306896862573922
17,0.2182061144267209
18,0.2136378934374079
19,0.21029503538738936
20,0.20292721909936517
21,0.1999409056152217
22,0.19849786171107553
23,0.1956239677965641
24,0.19137936300830916
25,0.18855912022991106
26,0.187240954808658
27,0.1861405970994383
28,0.18504445161670446
29,0.18293772274046205
30,0.18258866103133187
31,0.18179442689870484
32,0.18148474223562516
33,0.18083904366358183
34,0.17978807247709483
