Epoch,Training_loss
0,0.38636888773180544
1,0.1294142659753561
2,0.10384361690375954
3,0.08850964985322207
4,0.08001573767978698
5,0.07875264977337793
6,0.0760544539662078
7,0.07613610121188685
8,0.07523319602478296
9,0.07332253246568143
10,0.07243704132270068
11,0.07198307081125677
12,0.07196777779608965
13,0.07178589381510392
14,0.06931871295091696
15,0.06898425024701282
16,0.06893723187386058
17,0.06890471515362151
18,0.06892345208325423
19,0.06686720615834929
20,0.06677253975067288
21,0.06676113099092618
22,0.06669077184051275
23,0.06666643818607554
24,0.06563004496274516
25,0.06555769621627405
26,0.06554578794748522
27,0.06550940609304234
28,0.06548488314729184
29,0.06495797785464674
30,0.06489317383966409
31,0.06487620651023462
32,0.06486892467364669
33,0.0648582522990182
34,0.06459358980646357
