Epoch,Training_loss
0,0.6382692935876548
1,0.5540850004181266
2,0.49652359052561224
3,0.44520123954862356
4,0.39865661109797657
5,0.391691553988494
6,0.37022695248015225
7,0.3586759474128485
8,0.3559553344966844
9,0.32157931197434664
10,0.32108754728687927
11,0.3121849811868742
12,0.31239231472136453
13,0.30830984271597117
14,0.30411473219282925
15,0.30363208486232907
16,0.3015521491179243
17,0.2995532264467329
18,0.29743735573720187
19,0.29414763406384736
20,0.2921856567263603
21,0.2882659442257136
22,0.285853362060152
23,0.2837647709529847
24,0.28060028911568224
25,0.2776757964747958
26,0.2764702149434015
27,0.2754848253680393
28,0.2745336628286168
29,0.27293861989164725
30,0.27198040491202846
31,0.2715757617261261
32,0.27117546257795766
33,0.27079181489534676
34,0.2699400718556717
