Epoch,Training_loss
0,0.6222036217804998
1,0.48832602333277464
2,0.432862585876137
3,0.425708377500996
4,0.3939074103254825
5,0.3806163421832025
6,0.37634313106536865
7,0.3301778919994831
8,0.3368511361768469
9,0.3163390909321606
10,0.29193745559314266
11,0.2736753383069299
12,0.27826255827676505
13,0.2707747556269169
14,0.25446612760424614
15,0.24985992000438273
16,0.25235949154011905
17,0.2470196469221264
18,0.23986159160267562
19,0.2332787902560085
20,0.24066280387341976
21,0.23551482835318893
22,0.23032470582984388
23,0.22825539088808
24,0.2252481947070919
25,0.2223272251430899
26,0.22056770394556224
27,0.21956334554124624
28,0.21862475096713752
29,0.21739949937909842
30,0.21611882833531126
31,0.2157885682536289
32,0.21529487671796232
33,0.2148505943478085
34,0.2139675865182653
