Epoch,Training_loss
0,0.6464751143939793
1,0.5209512654691935
2,0.4587150583975017
3,0.4538555024191737
4,0.4522973137209192
5,0.4343974960502237
6,0.42436336737591773
7,0.41348430898506194
8,0.40919562021736056
9,0.3962329846108332
10,0.37374501524027437
11,0.3808510926319286
12,0.3605093272635713
13,0.3637153593590483
14,0.36053666088264436
15,0.3403951538493857
16,0.33818044245708734
17,0.33475269959308207
18,0.33161272516008466
19,0.32549577206373215
20,0.32355642691254616
21,0.3223298278171569
22,0.32057128788437694
23,0.31904538767412305
24,0.315898351254873
25,0.31502701831050217
26,0.3141651140758768
27,0.3134379055118188
28,0.3126153066987172
29,0.3108610607450828
30,0.3103993028635159
31,0.3098549672868103
32,0.3094236800679937
33,0.3089195436332375
34,0.3080791983520612
