Epoch,Training_loss
0,0.4814144531264901
1,0.3543646656908095
2,0.33994083921425045
3,0.2971506224712357
4,0.2840340581606142
5,0.2998789334669709
6,0.27119214268168435
7,0.3034247308387421
8,0.2695894699427299
9,0.2518838216201402
10,0.27254779945360497
11,0.25016732822405174
12,0.24844002485042438
13,0.21957849006867036
14,0.19460103180608712
15,0.19112786487676203
16,0.19005893875146285
17,0.1861223035666626
18,0.17900824020034634
19,0.1710232577752322
20,0.17036046597058885
21,0.16726263175951317
22,0.16486112659913488
23,0.16304870852036402
24,0.15909032319905236
25,0.15782593109179288
26,0.15657132150954567
27,0.15565131680341437
28,0.15464357819291763
29,0.15290599499712698
30,0.1525602629990317
31,0.15211711887968704
32,0.15173396343016066
33,0.15138280193787068
34,0.15056915959576145
