Epoch,Training_loss
0,0.5044997963123024
1,0.3099101127590984
2,0.2923178686760366
3,0.25605609850026667
4,0.26127297116909176
5,0.24549946479965
6,0.24567524663871154
7,0.2432304179528728
8,0.2395460161496885
9,0.23770578036783263
10,0.23421016009524465
11,0.22747939743567258
12,0.22151793964440003
13,0.21711961802793667
14,0.21036345470929518
15,0.2058521897997707
16,0.20349306799471378
17,0.2007546125096269
18,0.19867940346011892
19,0.19578274514060467
20,0.194159172300715
21,0.19307252479484305
22,0.19216096517629921
23,0.19127467775251716
24,0.18953256675740704
25,0.18891619105124846
26,0.1884637027978897
27,0.18804917705710977
28,0.18764984182780609
29,0.18677260359982029
30,0.18654988368507475
31,0.18634435709100217
32,0.18615410913480446
33,0.18596179748419672
34,0.1855306036886759
