Epoch,Training_loss
0,0.388262125197798
1,0.12691899057244882
2,0.08747655857587233
3,0.09050309023587033
4,0.07273920922307298
5,0.0782466156524606
6,0.07594834215706214
7,0.07633416802855209
8,0.07611485774395987
9,0.06479680415941402
10,0.06396112099173479
11,0.0645605091121979
12,0.06398629804607481
13,0.06407571578165516
14,0.060969406040385365
15,0.06023571133846417
16,0.06024602917023003
17,0.05997896258486435
18,0.05993549682898447
19,0.05897821410326287
20,0.05879552970873192
21,0.05861587211256847
22,0.058523563435301185
23,0.05834774213144556
24,0.05795722297625616
25,0.05776286474429071
26,0.057680544385220855
27,0.057587176735978574
28,0.057485942903440446
29,0.057305776193970814
30,0.05683428523479961
31,0.05679544704617001
32,0.056741086387773976
33,0.056685577204916626
34,0.056414009479340166
