Epoch,Training_loss
0,0.5072652483358979
1,0.41679640393704176
2,0.39141200407175347
3,0.40672747301869094
4,0.3737086215696763
5,0.35892136493930593
6,0.2988093512831256
7,0.32045519060920924
8,0.351614031707868
9,0.2771164051082451
10,0.2865745099261403
11,0.27531978144543245
12,0.24310413643252105
13,0.23994699050672352
14,0.222076893231133
15,0.21544408751651645
16,0.2099259507667739
17,0.20814105938188732
18,0.20482038508635014
19,0.19801637990167364
20,0.19915475431480445
21,0.19262849196093157
22,0.19591171841602772
23,0.18947100032528397
24,0.18243667761271354
25,0.17696537796291523
26,0.17559359892038628
27,0.1739919894025661
28,0.1726981730607804
29,0.17133540799841285
30,0.17053639388177544
31,0.17040245796670206
32,0.16973207553382963
33,0.16992178447253536
34,0.16889299650210887
