Epoch,Training_loss
0,0.5404112404212356
1,0.3551610563881695
2,0.31670911936089396
3,0.28880020207725465
4,0.25015665078535676
5,0.24034406547434628
6,0.2297234806464985
7,0.22441895375959575
8,0.2153550176299177
9,0.20754398399731144
10,0.20562274823896587
11,0.20071301580173895
12,0.19711207423824817
13,0.19351232599001378
14,0.18655329657485709
15,0.18047664343612269
16,0.1803655870608054
17,0.17672209354350343
18,0.17527431435883045
19,0.17228855728171766
20,0.17084376304410398
21,0.16986684239236638
22,0.16920471173943952
23,0.16835110416286625
24,0.16610544559080154
25,0.16516488805064
26,0.16469373271684162
27,0.1643449797120411
28,0.16399630464729853
29,0.16288081833044998
30,0.16265414730878547
31,0.1624938199238386
32,0.16233972931513563
33,0.1621856797428336
34,0.16163624977343716
