Epoch,Training_loss
0,0.5304666524752975
1,0.4360032146796584
2,0.39670037059113383
3,0.35234899655915797
4,0.34438999940175563
5,0.3071483626263216
6,0.29715002700686455
7,0.28512074891477823
8,0.2944789417088032
9,0.2649518441176042
10,0.26678553537931293
11,0.25567341689020395
12,0.24913517269305885
13,0.24189966614358127
14,0.23081392876338214
15,0.22649602044839412
16,0.22214353905292228
17,0.21858119132230058
18,0.2172096807626076
19,0.21381025348091498
20,0.21658717253012583
21,0.21572175377514213
22,0.213896204251796
23,0.21212508756434545
24,0.20854372857138515
25,0.2070285213412717
26,0.20638733537634835
27,0.2059286313597113
28,0.20551175001310185
29,0.20384953171014786
30,0.20314078853698447
31,0.20294300053501502
32,0.20275048748590052
33,0.20254968584049493
34,0.20171420578844845
