Epoch,Training_loss
0,0.43402550742030144
1,0.09872470272239298
2,0.08820471895160154
3,0.08387594489613548
4,0.07645991555182263
5,0.07555465726181865
6,0.07506942667532712
7,0.07469236309407279
8,0.07442830910440534
9,0.07223017106298357
10,0.07313707284629345
11,0.07302885100943968
12,0.07290430198190734
13,0.07280072837602347
14,0.07077323010889813
15,0.07049008301692083
16,0.07041123666567728
17,0.07035665708826855
18,0.07032225839793682
19,0.0696069811237976
20,0.06926883535925299
21,0.06923046975862235
22,0.0692348467418924
23,0.06919068360002711
24,0.06878594908630475
25,0.06850943219615147
26,0.0684980233781971
27,0.06848881026962772
28,0.06847473251400515
29,0.06822623155312613
30,0.068116768845357
31,0.06809397245524451
32,0.06808774272212759
33,0.06808176951017231
34,0.06793906213715672
