Epoch,Training_loss
0,0.35173293738625944
1,0.2120267116697505
2,0.14821705676149577
3,0.08654423090047203
4,0.0812617993215099
5,0.07613666879478842
6,0.07608765250188299
7,0.07486116289510392
8,0.07465819153003395
9,0.061793843196937814
10,0.062025097373407334
11,0.062085064622806385
12,0.06184893532190472
13,0.06181148817995563
14,0.05628241869271733
15,0.05618056148523465
16,0.056315231311600655
17,0.055926113767782226
18,0.055931738344952464
19,0.05432316768565215
20,0.054341651004506275
21,0.05407582430052571
22,0.053762897761771455
23,0.05361540455487557
24,0.053508369892369956
25,0.05362183228135109
26,0.05347902295761742
27,0.053460318595170975
28,0.05340648419223726
29,0.05321562074823305
30,0.05221822438761592
31,0.05215913150459528
32,0.05207378845079802
33,0.051992169697768986
34,0.05172301916172728
