Epoch,Training_loss
0,0.461249829037115
1,0.33005243504885584
2,0.3480219754274003
3,0.35794689611066133
4,0.27538264950271696
5,0.26242539135273546
6,0.2481869151815772
7,0.2547719912836328
8,0.24588376749306917
9,0.23674927628599107
10,0.21852673497051
11,0.2058170447126031
12,0.20017308398382738
13,0.1906806695042178
14,0.1871315369498916
15,0.18394594977144152
16,0.1812617123941891
17,0.17792302527232096
18,0.17612353473668918
19,0.17278310674009845
20,0.17042452649911866
21,0.16825806902488694
22,0.16696801787475124
23,0.1656770264962688
24,0.16342470789095387
25,0.16167534416308627
26,0.16159857431193814
27,0.16087530530057847
28,0.15965962916379794
29,0.159357009048108
30,0.1581455671112053
31,0.1580828107544221
32,0.15764147491427138
33,0.15736777486745268
34,0.15674047340871766
