Epoch,Training_loss
0,0.5808798961807042
1,0.48538733599707484
2,0.44421973265707493
3,0.4031478154938668
4,0.3776823066873476
5,0.37839950679335743
6,0.377324934117496
7,0.34273808053694665
8,0.37381718633696437
9,0.3363154558464885
10,0.3472394022392109
11,0.33198760356754065
12,0.33714463096112013
13,0.31625243625603616
14,0.31890376191586256
15,0.31309299322310835
16,0.3051668826956302
17,0.29919867077842355
18,0.2950095976702869
19,0.2855399617110379
20,0.28089391463436186
21,0.27768484846455976
22,0.27513174776686355
23,0.2728804546641186
24,0.26793550211004913
25,0.26556590653490275
26,0.2643183012260124
27,0.26283076498657465
28,0.2618113024509512
29,0.2597073719953187
30,0.25873739225789905
31,0.2581853777519427
32,0.2578076889622025
33,0.2574025110225193
34,0.25640762626426294
