Epoch,Training_loss
0,0.826053780852817
1,0.6763653079979122
2,0.48644381226040423
3,0.62165575416293
4,0.4307150641689077
5,0.3823463774751872
6,0.39676677278475836
7,0.34594429345452227
8,0.4399229547707364
9,0.3355424648616463
10,0.3313087726710364
11,0.31887054798426107
12,0.30909746896941215
13,0.25972093077143654
14,0.23076162658981048
15,0.31376397446729243
16,0.22865717954118736
17,0.23198027501348406
18,0.2210322105383966
19,0.21278863528277725
20,0.22059072443516925
21,0.20663223188603297
22,0.20145558449439704
23,0.19819597573950887
24,0.1915990519337356
25,0.1889071735786274
26,0.18681307398946956
27,0.18486802448751405
28,0.18244267578120343
29,0.18000336032127962
30,0.1791667392826639
31,0.17769697195035405
32,0.17721381408046
33,0.1763501039822586
34,0.17498540371889248
