Epoch,Training_loss
0,0.45980261475779116
1,0.11553328059380874
2,0.08955782663542777
3,0.0954390806145966
4,0.08693215873790905
5,0.08641294535482302
6,0.08584824891295284
7,0.08695235219784081
8,0.08418313856236637
9,0.06949925824301317
10,0.0678699878626503
11,0.06763695829431526
12,0.06736411873134784
13,0.0674327650340274
14,0.0643529582885094
15,0.0654484449478332
16,0.06562652194406837
17,0.06580025589209981
18,0.06571580149466172
19,0.06448679737513885
20,0.0638026271481067
21,0.06388744708965532
22,0.06388628820423037
23,0.06389246275648475
24,0.06314922956516966
25,0.062189462973037735
26,0.062188300624256954
27,0.06219282143865712
28,0.062189427961129695
29,0.061694809584878385
30,0.06124177257879637
31,0.061218179122079164
32,0.06122117137419991
33,0.061209204053739086
34,0.06090181731269695
