Epoch,Training_loss
0,0.46494618337601423
1,0.38965440704487264
2,0.33002340723760426
3,0.3037882848875597
4,0.322787347715348
5,0.2537833850365132
6,0.2449302144232206
7,0.22105020540766418
8,0.21494350023567677
9,0.2000960735604167
10,0.19930355006363243
11,0.189455650979653
12,0.18615456280531362
13,0.1739859550143592
14,0.16436864231945947
15,0.16007431381149217
16,0.1596593094873242
17,0.1562847169698216
18,0.15418593562208116
19,0.15197438519680873
20,0.15020814683521166
21,0.1495231343433261
22,0.1467481540166773
23,0.14689605520106852
24,0.1431343054282479
25,0.14160652679856867
26,0.14168572460766882
27,0.13991886924486607
28,0.13947819941677153
29,0.13793074362911284
30,0.1376835161645431
31,0.13717255770461634
32,0.13682733752648346
33,0.13654388740542345
34,0.1359370741120074
