Epoch,Training_loss
0,0.5089777340181172
1,0.37430035043507814
2,0.35063113598152995
3,0.3365283601451665
4,0.3038938926765695
5,0.3013787509407848
6,0.29234052530955523
7,0.28184069879353046
8,0.27345499105285853
9,0.2573084534960799
10,0.2459554573870264
11,0.24288055900251493
12,0.23640320292906836
13,0.2303824961418286
14,0.22366960084764287
15,0.2198649535421282
16,0.21551980799995363
17,0.21096165070775896
18,0.20700166281312704
19,0.20126430271193385
20,0.1989610600285232
21,0.19715173152508214
22,0.19538549956632778
23,0.19379009603289887
24,0.1910985552240163
25,0.18998604075750336
26,0.18925989838317037
27,0.18856015003984794
28,0.18791842402424663
29,0.18657491222256795
30,0.18613792263204232
31,0.18581195856677368
32,0.18548376922262833
33,0.18515349458903074
34,0.18445376673480496
