Epoch,Training_loss
0,0.38314094697125256
1,0.15845207776874304
2,0.1088324097217992
3,0.09042796381982043
4,0.07305332622490823
5,0.0708088903920725
6,0.07066853845026344
7,0.07094078860245645
8,0.07087135501205921
9,0.06611105712363496
10,0.06542787689249963
11,0.06511033844435588
12,0.06498695607297122
13,0.06482181278988719
14,0.06334317103028297
15,0.06294019293272868
16,0.06264471501344815
17,0.06255493924254552
18,0.06252142990706488
19,0.06140407297061756
20,0.06136528623756021
21,0.06130775582278147
22,0.06124152068514377
23,0.061191507789772004
24,0.060340531927067786
25,0.06027118704514578
26,0.06022161740111187
27,0.060174027690663934
28,0.060128320241346955
29,0.059558457985986024
30,0.05951210798230022
31,0.05948246631305665
32,0.05945284361951053
33,0.05942348187090829
34,0.059180640208069235
