Epoch,Training_loss
0,0.6100486675277352
1,0.500478329602629
2,0.44708100659772754
3,0.4084300536196679
4,0.37457496975548565
5,0.363805728033185
6,0.3809969932772219
7,0.35814132215455174
8,0.34160941385198385
9,0.3753717574290931
10,0.3693043909734115
11,0.3537465203553438
12,0.33911863632965833
13,0.3262119780993089
14,0.3273602690314874
15,0.3149766643764451
16,0.30843425809871405
17,0.2982340343296528
18,0.30032870930153877
19,0.2963301866548136
20,0.29224797937786207
21,0.28864983207313344
22,0.2872037994675338
23,0.2839371745358221
24,0.2807183536933735
25,0.27948212710907683
26,0.2779230334563181
27,0.2772211572737433
28,0.27651214704383165
29,0.2748334751231596
30,0.27421850274549797
31,0.2737325680209324
32,0.27335932751884684
33,0.27296794980065897
34,0.27211079240078107
