Epoch,Training_loss
0,0.5353098367340863
1,0.40487940260209143
2,0.3621562297921628
3,0.34100257232785225
4,0.2936070143477991
5,0.28145637933630496
6,0.28715831879526377
7,0.2793325057718903
8,0.26269620563834906
9,0.2388954036287032
10,0.2381061592604965
11,0.22218164679361507
12,0.2195270283264108
13,0.21697906154440716
14,0.2065183446975425
15,0.20352437545079738
16,0.19137290166690946
17,0.18512640410335734
18,0.18567863787757233
19,0.1784260903368704
20,0.17688620026456192
21,0.17466109595261514
22,0.17275421868544072
23,0.17154229345032945
24,0.16874806862324476
25,0.1652933624573052
26,0.16410774836549535
27,0.16310909745516255
28,0.16221014061011374
29,0.16045150760328397
30,0.1596685029217042
31,0.15926117269555107
32,0.15892916888697073
33,0.15858023893088102
34,0.1577165241469629
