Epoch,Training_loss
0,0.8242081631906331
1,0.7071152196731418
2,0.5916338285896927
3,0.6519020035630092
4,0.6676971248816699
5,0.5052210027351975
6,0.544891395868035
7,0.6230132117634639
8,0.48247077560517937
9,0.4862248048884794
10,0.4287217033561319
11,0.39314801327418536
12,0.38007303106132895
13,0.33281472022645175
14,0.29212002007989213
15,0.3170404507254716
16,0.3226171868154779
17,0.3022149626049213
18,0.312602865655208
19,0.298665196809452
20,0.27917546714888886
21,0.2648926753317937
22,0.2745085815549828
23,0.2725353315472603
24,0.2598859771969728
25,0.2535907869460061
26,0.2459795764880255
27,0.2449658194091171
28,0.24689611926442012
29,0.24449385539628565
30,0.24081595937605016
31,0.2392737885529641
32,0.23867167500429787
33,0.23806644635624252
34,0.23739276034757495
