Epoch,Training_loss
0,0.6006171926856041
1,0.5082552882377058
2,0.43875311594456434
3,0.40374499186873436
4,0.412192101823166
5,0.36898103170096874
6,0.39337287191301584
7,0.36292448511812836
8,0.38280134997330606
9,0.35444445547182113
10,0.3442125909496099
11,0.3376612675492652
12,0.3206519252853468
13,0.3083158121444285
14,0.3197875688201748
15,0.30588327057193965
16,0.29236989124910906
17,0.2935059494921006
18,0.28931581194046885
19,0.27707367768744007
20,0.27397553907940164
21,0.2680104246537667
22,0.26215036580106243
23,0.2629312460194342
24,0.2587872908334248
25,0.2549146463861689
26,0.25341909925919026
27,0.2513697006215807
28,0.25133743169135414
29,0.24714905841392465
30,0.24642739878618158
31,0.2455523293465376
32,0.24506556583219208
33,0.2443310445814859
34,0.24268251890316606
