Epoch,Training_loss
0,0.5984846372157335
1,0.44582054228521883
2,0.4020091788843274
3,0.3600569851696491
4,0.3413478385191411
5,0.3393042467068881
6,0.3320726816309616
7,0.3197927069850266
8,0.31569624331314117
9,0.3006713171489537
10,0.3036490362137556
11,0.3022197511745617
12,0.2985523281386122
13,0.2915896358899772
14,0.28784082527272403
15,0.28295966563746333
16,0.2792178060626611
17,0.27714033640222624
18,0.2754733214969747
19,0.2691717812558636
20,0.2662682557711378
21,0.26445293182041496
22,0.26306449429830536
23,0.26154291979037225
24,0.25869751087157056
25,0.2578271508682519
26,0.25704048085026443
27,0.2563233351102099
28,0.25559406355023384
29,0.254044312692713
30,0.25367429066682234
31,0.25328079878818244
32,0.25289985665585846
33,0.2525225142017007
34,0.25177668454125524
