Epoch,Training_loss
0,0.3330557200824842
1,0.1960916124517098
2,0.14004346868023276
3,0.09480297972913831
4,0.09006579604465514
5,0.08315788122126833
6,0.08145430430886336
7,0.08202005905332044
8,0.08075512445066124
9,0.07593844612711109
10,0.07407720983610488
11,0.07383366307476535
12,0.07366167326108553
13,0.07322782315895893
14,0.06966234365245327
15,0.06953840152709745
16,0.06941464767442085
17,0.06915971281705424
18,0.06929095103987493
19,0.06848358441493474
20,0.06911618151934817
21,0.06910015174071305
22,0.06875800553825684
23,0.06850883283186704
24,0.066597070050193
25,0.06558058431255631
26,0.06550026588956825
27,0.06542341853491962
28,0.06534367785206996
29,0.06433814787305892
30,0.0640333972114604
31,0.06397648947313428
32,0.06391094531863928
33,0.06382918290910311
34,0.063271003018599
