Epoch,Training_loss
0,0.6081036829855293
1,0.26011981745250523
2,0.20390153490006924
3,0.16324722213903442
4,0.11708934971829876
5,0.11467995820567012
6,0.1355340929585509
7,0.09763641672907397
8,0.11561226926278323
9,0.09379694511881098
10,0.08621870051138103
11,0.08540500613162294
12,0.08573650306789204
13,0.08517289545852691
14,0.0842230538255535
15,0.08449515566462651
16,0.08484618476359174
17,0.08467051439220086
18,0.08454474044265226
19,0.08174271043390036
20,0.08117710694205016
21,0.0809727304149419
22,0.08113321074051782
23,0.0809579043998383
24,0.07893292512744665
25,0.0785831434186548
26,0.07850056112511083
27,0.07834510528482497
28,0.0781366428709589
29,0.07716001122025773
30,0.0769779710099101
31,0.07691238453844562
32,0.07683851942420006
33,0.07677083206363022
34,0.07626589859137312
