Epoch,Training_loss
0,0.4590810926165432
1,0.34733489534119144
2,0.3532776130596176
3,0.31733130814973265
4,0.3079698799410835
5,0.29193553188815713
6,0.27612849202705547
7,0.2612667848588899
8,0.2553446263773367
9,0.24706930917454883
10,0.2241153297945857
11,0.20318498866981827
12,0.20586615201318637
13,0.19347573822597042
14,0.19609027050319128
15,0.1874319307389669
16,0.1806914009503089
17,0.17165735305752605
18,0.16874978970736265
19,0.15747632388956845
20,0.15671465088962577
21,0.15300185352680273
22,0.14971489418530837
23,0.1470777016656939
24,0.14477011479903013
25,0.14267906485474668
26,0.14253536937758327
27,0.14113912332686596
28,0.1405990341445431
29,0.13907682671560906
30,0.1380730340606533
31,0.13768150066607632
32,0.13744106783997267
33,0.13690647372277454
34,0.13607236329698935
