Epoch,Training_loss
0,0.4672083368059248
1,0.1340916221961379
2,0.08789966744370759
3,0.08487044414505363
4,0.0739981671795249
5,0.07284947752486914
6,0.07236908847698942
7,0.07227877707919106
8,0.07208407938014716
9,0.0688805520767346
10,0.06879597023362294
11,0.06829659035429358
12,0.06817917409352958
13,0.06800672435201705
14,0.06667094764998183
15,0.06696396670304239
16,0.06677394185680896
17,0.06657058629207313
18,0.06653273466508836
19,0.06533761491300538
20,0.06509638275019825
21,0.06504724972182885
22,0.06488550745416433
23,0.06475324678467587
24,0.06396161613520235
25,0.06365813949378207
26,0.06356892274925485
27,0.06350208207732067
28,0.06342666852287948
29,0.0629230824415572
30,0.06263205234427005
31,0.06257077193004079
32,0.06251642739516683
33,0.06246299826307222
34,0.06219885777682066
