Epoch,Training_loss
0,0.4354507790412754
1,0.38106547365896404
2,0.4123308453708887
3,0.303149291081354
4,0.30607718240935355
5,0.3097671573632397
6,0.2930686841136776
7,0.25699889432871714
8,0.24673050636192784
9,0.2687693996122107
10,0.23797926417319104
11,0.21142936998512596
12,0.2072778037399985
13,0.20639286510413513
14,0.18978277791757137
15,0.18225983824231662
16,0.17846615488815587
17,0.1762552140862681
18,0.174119072209578
19,0.16675244385260157
20,0.1633669659786392
21,0.15879946426139213
22,0.15698655144660734
23,0.1536480482609477
24,0.1492005557520315
25,0.14662619261071086
26,0.14577069695224054
27,0.14343114613438956
28,0.14260769629618153
29,0.13917943710112013
30,0.1384486911993008
31,0.1375522848975379
32,0.1369663943478372
33,0.13628020870964974
34,0.13490191072924063
