Epoch,Training_loss
0,0.4194422832224518
1,0.15295206743758172
2,0.10532094386871904
3,0.09843834192724898
4,0.0836664927774109
5,0.08361217397032306
6,0.08409163577016443
7,0.08409544039750472
8,0.08633614698192105
9,0.07629170856671408
10,0.07669976114993915
11,0.07616754889022559
12,0.07612698804587126
13,0.07525392406387255
14,0.07200866119819693
15,0.07200847877538763
16,0.07189225452020764
17,0.07185532193398103
18,0.07170267147012055
19,0.07063418964389712
20,0.06990355445304886
21,0.0698190201073885
22,0.06975931377382949
23,0.06970808433834463
24,0.06910963740665466
25,0.06846175997634418
26,0.06837865550187416
27,0.06833293222007342
28,0.06824313694960438
29,0.06767308080452494
30,0.06748402645462193
31,0.06742842629319057
32,0.06738813454285264
33,0.06733989965869114
34,0.06692968745483086
