Epoch,Training_loss
0,0.5326430159620941
1,0.14733030664501712
2,0.10121978970710188
3,0.11397488397778943
4,0.11994116706773639
5,0.11152422297163866
6,0.1104565235436894
7,0.10645431897137314
8,0.10669866713578813
9,0.09736377809895203
10,0.08842730851029046
11,0.09106442183838226
12,0.08852027729153633
13,0.09105729407747276
14,0.08541415791842155
15,0.0860611344105564
16,0.08607051864964887
17,0.08597365277819335
18,0.08601691201329231
19,0.08222140025463887
20,0.0819822721532546
21,0.08213301660725847
22,0.08192182669881731
23,0.08233133429894224
24,0.07933802969637327
25,0.0792116018710658
26,0.07921529898885638
27,0.07916198103339411
28,0.07908683872665279
29,0.07759919244563207
30,0.07759515530779026
31,0.07752050380804576
32,0.07747063599526882
33,0.07740788575029
34,0.07672089067636989
