Epoch,Training_loss
0,0.3313466157997027
1,0.16030165320262313
2,0.12911365716718137
3,0.08189577056327835
4,0.06579781006439589
5,0.0702295015216805
6,0.06517590806470253
7,0.07003152577090077
8,0.06397236796328798
9,0.06415629258845001
10,0.06354193438892253
11,0.06259794736979529
12,0.06278763327281922
13,0.06243684751098044
14,0.05872279341565445
15,0.057373438525246456
16,0.05702614804613404
17,0.05668489797972143
18,0.056290600885404274
19,0.05515178747009486
20,0.054648181598167866
21,0.05448709908523597
22,0.05428245331859216
23,0.05415779200848192
24,0.05353180679958314
25,0.05400573229417205
26,0.05377303995192051
27,0.05359337374102324
28,0.05352844184380956
29,0.05302882383693941
30,0.05271429006825201
31,0.052658125932794064
32,0.052583547425456345
33,0.052576494694221765
34,0.05207484128186479
