Epoch,Training_loss
0,0.5644861611071974
1,0.44066323013976216
2,0.39375913655385375
3,0.35775324469432235
4,0.3508824275340885
5,0.3235122774494812
6,0.3070176901528612
7,0.3045360464020632
8,0.3043441863846965
9,0.313489978259895
10,0.29563247528858483
11,0.2797612549038604
12,0.26253324130084366
13,0.264110189746134
14,0.26391025981865823
15,0.24689340000622906
16,0.24059045658214018
17,0.23392476042499766
18,0.23194827063707635
19,0.23302624811185524
20,0.22288059064885601
21,0.2181051003281027
22,0.21490210347110406
23,0.2128487215959467
24,0.20756353810429573
25,0.20578660513274372
26,0.20452237263089046
27,0.20350049022817984
28,0.20236922177718952
29,0.1994117142749019
30,0.19870277657173574
31,0.19825940707232803
32,0.1975740641937591
33,0.19713338714791462
34,0.19566934695467353
