Epoch,Training_loss
0,0.5845024595037103
1,0.467682670801878
2,0.4119869121350348
3,0.40599637338891625
4,0.35573412547819316
5,0.3344038100913167
6,0.3152229707920924
7,0.3062461147783324
8,0.31733219628222287
9,0.2931919952388853
10,0.2796356691978872
11,0.27236121194437146
12,0.2660095625324175
13,0.2633480636286549
14,0.2554155567777343
15,0.256280810222961
16,0.2529785530641675
17,0.248406179016456
18,0.24487790919374675
19,0.24269283964531496
20,0.23997908731689677
21,0.238383709336631
22,0.2361421785899438
23,0.23412394226761535
24,0.23181169759482145
25,0.2301986461970955
26,0.2291679821209982
27,0.2281783584621735
28,0.22747842204989865
29,0.22569009265862405
30,0.22523892059689388
31,0.22445417160633951
32,0.2237825330812484
33,0.22364718781318516
34,0.22248287819093093
