Epoch,Training_loss
0,0.5162813852075487
1,0.40993459173478186
2,0.3653192804194987
3,0.3306877097347751
4,0.3463723596651107
5,0.3215934932231903
6,0.29559164913371205
7,0.26678807247662917
8,0.25853167223976925
9,0.22614030918339267
10,0.23261666018515825
11,0.2173512080917135
12,0.2203143427032046
13,0.2303977263509296
14,0.21589962343568914
15,0.22361621831078082
16,0.21145210118265823
17,0.21284998737974092
18,0.2080272117163986
19,0.19934739923337474
20,0.1994414529763162
21,0.1948250777204521
22,0.19437761820154265
23,0.1917369055445306
24,0.18916295538656414
25,0.18699275510152802
26,0.18690703134052455
27,0.18568940280238166
28,0.18522913608467206
29,0.18301769928075373
30,0.1824812974082306
31,0.1821418664767407
32,0.18178829306270927
33,0.18150502280332148
34,0.18033014505635947
