Epoch,Training_loss
0,0.5316174007020891
1,0.389409352093935
2,0.37697011325508356
3,0.3428745270939544
4,0.2960544335655868
5,0.2872066154377535
6,0.2790489022154361
7,0.27128637325949967
8,0.27297686715610325
9,0.2476297232788056
10,0.2405696396017447
11,0.23552588117308915
12,0.24067226849729195
13,0.23175342136528343
14,0.22466471302323043
15,0.22212092950940132
16,0.21949211426544935
17,0.2177161910221912
18,0.21495059237349778
19,0.2104720085626468
20,0.20535101654240862
21,0.20182891050353646
22,0.19963083555921912
23,0.19742773089092225
24,0.19485743361292407
25,0.19407891994342208
26,0.19307493226369843
27,0.1923818914219737
28,0.1918043694458902
29,0.19052676518913358
30,0.190137104538735
31,0.18978519435040653
32,0.18948252307018265
33,0.18918071157531813
34,0.18856324080843478
