Epoch,Training_loss
0,0.505651097279042
1,0.5330138469580561
2,0.41101940255612135
3,0.43954855646006763
4,0.3874848571140319
5,0.33166318864095956
6,0.3393228634959087
7,0.3109569463413209
8,0.2944763101404533
9,0.2466147099621594
10,0.23903447040356696
11,0.23146585241192952
12,0.219464419700671
13,0.20879602548666298
14,0.1788911015028134
15,0.18630833295173943
16,0.17812802002299577
17,0.1762890576501377
18,0.17326612703618594
19,0.16803272726247087
20,0.164566429622937
21,0.1625973284826614
22,0.15853995335055515
23,0.15802910079946741
24,0.15578215738059953
25,0.1542810375103727
26,0.15203105192631483
27,0.15128788980655372
28,0.15012408717302606
29,0.14872786402702332
30,0.1479156191344373
31,0.14751157764112577
32,0.14729050948517397
33,0.1470437496318482
34,0.1461423112777993
