Epoch,Training_loss
0,1.013735722808633
1,0.4344093755353242
2,0.4474711996736005
3,0.40911623055581003
4,0.3549175785155967
5,0.33649386710021645
6,0.3291824471671134
7,0.29712548799579963
8,0.35362204525154084
9,0.326023256406188
10,0.30178017914295197
11,0.3047661210875958
12,0.26147895990288816
13,0.25661721685901284
14,0.2383459655684419
15,0.2351232817163691
16,0.22958019765792415
17,0.22990427119657397
18,0.2400064835383091
19,0.22221147984964773
20,0.21479117759736255
21,0.21108704537618905
22,0.20838206089683808
23,0.20728224818594754
24,0.2042414676398039
25,0.20222644330351613
26,0.20134466185118072
27,0.19906187389278784
28,0.19839492338360287
29,0.19692605550517328
30,0.19579226864152588
31,0.19518012215849012
32,0.19482191588031128
33,0.19415241412934847
34,0.19298497459385544
