Epoch,Training_loss
0,0.37719067209400237
1,0.16819815733470023
2,0.14007514453260228
3,0.08764690929092467
4,0.08919409758527763
5,0.0873039772559423
6,0.08116041519679129
7,0.0782690710038878
8,0.07762645822367631
9,0.08413073865813203
10,0.07573959606816061
11,0.07455339186708443
12,0.07392000433173962
13,0.07330137732787989
14,0.06779598549474031
15,0.06712362106190994
16,0.0670001452381257
17,0.06713101133937016
18,0.06688127288362011
19,0.06618794554378837
20,0.0662255777278915
21,0.06612114398740232
22,0.06611560421879403
23,0.06604824779788032
24,0.06412896627443843
25,0.06390395376365632
26,0.06383382785134017
27,0.06374501291429624
28,0.06365632216329686
29,0.06265705719124526
30,0.06256640184437856
31,0.06246957933763042
32,0.06243003893177956
33,0.06236998620443046
34,0.06186367603368126
