Epoch,Training_loss
0,0.6451529536861926
1,0.21900893124984577
2,0.1360022184671834
3,0.12420772056793794
4,0.09261261037318036
5,0.09647587931249291
6,0.09271526039810851
7,0.10322553163859993
8,0.08949888026108965
9,0.09061527292942628
10,0.098865227017086
11,0.09688592160819098
12,0.09976380103034899
13,0.09884312498616055
14,0.09205971704795957
15,0.09005029569379985
16,0.09317747899331152
17,0.09183968318393454
18,0.08969799865735695
19,0.08359228330664337
20,0.08483935333788395
21,0.08460467390250415
22,0.084548727638321
23,0.08466415325528942
24,0.08002134787966497
25,0.08021733126952313
26,0.08003021188778803
27,0.07986602187156677
28,0.07971074889064766
29,0.07727784247254021
30,0.07726956997066736
31,0.07713834696915
32,0.07704208462382667
33,0.07694626922602765
34,0.07593923635431565
