Epoch,Training_loss
0,0.45706604316364974
1,0.10859811131376773
2,0.09976075496524572
3,0.0919673455064185
4,0.08144354162504897
5,0.08203842444345355
6,0.08199379983125255
7,0.08180553547572345
8,0.08109253959264606
9,0.07621017610654235
10,0.07615657529095188
11,0.07614649925380945
12,0.0760616113548167
13,0.0760074791032821
14,0.07357037789188325
15,0.07351597346132621
16,0.07349869434256107
17,0.0734544561128132
18,0.0734232843387872
19,0.07274525670800358
20,0.07244550570612773
21,0.07242555887205526
22,0.07242163585033268
23,0.07240961026400328
24,0.0717755687655881
25,0.07155106804566458
26,0.07152719708392397
27,0.07152080803643912
28,0.07150867668678984
29,0.07107926637399942
30,0.07102157193003222
31,0.07100716943386942
32,0.07099724910221994
33,0.07099112746072933
34,0.07075991330202669
