Epoch,Training_loss
0,0.46775130671449006
1,0.19460231036646292
2,0.1514939024928026
3,0.12985088350251317
4,0.10677798994584009
5,0.08192313637118787
6,0.07824921928113326
7,0.0760911928373389
8,0.07823369099060073
9,0.07543566220556386
10,0.07218250120058656
11,0.0718950544251129
12,0.07193386359722354
13,0.07238603036967106
14,0.07129433861700818
15,0.06953268445795402
16,0.06907799953478388
17,0.06939978443551809
18,0.06985683616949245
19,0.06806917508947663
20,0.06802746470202692
21,0.06798332411563024
22,0.06795324871200137
23,0.06813077462720685
24,0.06699540873523802
25,0.06669783830875531
26,0.06669183488702402
27,0.06666328667779453
28,0.06658371051889844
29,0.06594588793814182
30,0.06589387357234955
31,0.06590776177472435
32,0.06586628872901201
33,0.06587285266141407
34,0.0654890208679717
