Epoch,Training_loss
0,0.6462792265228927
1,0.5546012141276151
2,0.4968832656741142
3,0.46870097634382546
4,0.44031742971856147
5,0.3995250631123781
6,0.35398471052758396
7,0.35834689263720065
8,0.3443931516376324
9,0.3264487039996311
10,0.3003026975784451
11,0.30977243004599586
12,0.29747461929218844
13,0.28989447018830106
14,0.28755948378238827
15,0.28260096244048327
16,0.2771868103882298
17,0.27412707451730967
18,0.27075468469411135
19,0.27113819122314453
20,0.2811520065879449
21,0.2714046228211373
22,0.2615798289189115
23,0.2573658280307427
24,0.25329457630869
25,0.25015494448598474
26,0.2473630108870566
27,0.2456059450050816
28,0.24418708588927984
29,0.24174404586665332
30,0.23922323808073997
31,0.23870188585715368
32,0.23815392213873565
33,0.23759154207073152
34,0.23622114496538416
