Epoch,Training_loss
0,0.6020927610807121
1,0.4815997420810163
2,0.4344468005001545
3,0.41203644953202456
4,0.3701888896757737
5,0.3578351957257837
6,0.34629344497807324
7,0.32832605752628297
8,0.3149198996834457
9,0.29929538327269256
10,0.29158244765130803
11,0.28436136594973505
12,0.2808113251812756
13,0.2752461594645865
14,0.26588722283486277
15,0.26188670948613435
16,0.2585888063767925
17,0.25657191436039284
18,0.2553749196231365
19,0.2523426924017258
20,0.2514872834435664
21,0.2502922660205513
22,0.24925232853274792
23,0.24812237633159384
24,0.2446301532909274
25,0.24348277074750513
26,0.24261829222086817
27,0.24130297848023474
28,0.24217140051769093
29,0.23660756630124524
30,0.23579162574606016
31,0.23514432733645663
32,0.23458888044115156
33,0.23404380382271484
34,0.2328340989188291
