Epoch,Training_loss
0,0.5406457679346204
1,0.4134791470132768
2,0.3922435936401598
3,0.3575170513940975
4,0.3991807760030497
5,0.33136573689989746
6,0.3114081392996013
7,0.2708179937908426
8,0.3782639657438267
9,0.27114159060874954
10,0.2629345835885033
11,0.2434165675076656
12,0.23059197052498348
13,0.22644079790916294
14,0.20552890360704623
15,0.20379094080999494
16,0.18703636139980517
17,0.19097025180235505
18,0.1683926793630235
19,0.18299494090024382
20,0.1774573409347795
21,0.17466566804796457
22,0.16514582638046704
23,0.16532179215573706
24,0.15510778047610074
25,0.15492253727279603
26,0.15189009284949861
27,0.15129485301440582
28,0.1489602459478192
29,0.14448388648452237
30,0.14393523303442635
31,0.1431724034191575
32,0.14267081121215597
33,0.14208427796256728
34,0.14028099537244998
