Epoch,Training_loss
0,0.6114876121282578
1,0.5060015507042408
2,0.45385505072772503
3,0.441447856137529
4,0.3970563227776438
5,0.38844361319206655
6,0.3532366494182497
7,0.36398198758251965
8,0.34131517191417515
9,0.3515118862269446
10,0.34648199449293315
11,0.329866542306263
12,0.3182090454502031
13,0.3167988961795345
14,0.31242558016674593
15,0.30227355007082224
16,0.29516940261237323
17,0.28839574684388936
18,0.2760466193431057
19,0.27178290660958737
20,0.2680610996321775
21,0.2653759811655618
22,0.26315161417005584
23,0.26175411883741617
24,0.2589829636272043
25,0.2577311735949479
26,0.25643352937186137
27,0.2555997794843279
28,0.25484065897762775
29,0.2531173733295873
30,0.2525907232775353
31,0.252131735207513
32,0.2517402359517291
33,0.2513039334444329
34,0.25047458632616326
