Epoch,Training_loss
0,0.445714550325647
1,0.31583749630954117
2,0.3114884771639481
3,0.3015274399658665
4,0.27591244399081916
5,0.24234988557873294
6,0.24069743428844959
7,0.22150617418810725
8,0.2554289920371957
9,0.21166871633613482
10,0.203220486844657
11,0.20260006905300543
12,0.19336488033877686
13,0.1854938892647624
14,0.17958038620417938
15,0.17795780557207763
16,0.17788152943830937
17,0.17670224438188598
18,0.16951870283810422
19,0.16945322052924894
20,0.16068376624025404
21,0.15759435365907848
22,0.15209199194214307
23,0.1517228959419299
24,0.14533898522495292
25,0.1442962475703098
26,0.142535164632136
27,0.1407960334327072
28,0.1395638521935325
29,0.13698955380823463
30,0.13642166956560686
31,0.13572066285996698
32,0.13514676765771583
33,0.13454257263219915
34,0.13347386353416368
