Epoch,Training_loss
0,0.6658116464968771
1,0.401688345707953
2,0.3509332661051303
3,0.5772555156145245
4,0.3787970072007738
5,0.3145236094132997
6,0.30181283655110747
7,0.289240111829713
8,0.3045628665131517
9,0.344778970698826
10,0.25890805706148967
11,0.2700809275265783
12,0.29084808490006253
13,0.27772994578117505
14,0.24829796189442277
15,0.2183036429923959
16,0.22591785329859704
17,0.21893253037706017
18,0.2042349647381343
19,0.19301677006296813
20,0.18837364297360182
21,0.17847573180915788
22,0.17988459125626832
23,0.17578746043727733
24,0.17004310098127462
25,0.1670766078750603
26,0.16461984458146617
27,0.162844921433134
28,0.16100831984658726
29,0.15833134276908822
30,0.15726675296900794
31,0.1563562031951733
32,0.1552994878438767
33,0.15570006894995458
34,0.15370185830397531
