Epoch,Training_loss
0,0.5591681469231844
1,0.4839766633231193
2,0.4767171011772007
3,0.48051453940570354
4,0.42452522017993033
5,0.4213329973863438
6,0.4085961385862902
7,0.3914515597280115
8,0.4133706920547411
9,0.36827481133514084
10,0.3311673146672547
11,0.3221333164256066
12,0.3016673643141985
13,0.31136298982892185
14,0.2922288497793488
15,0.2873519646236673
16,0.2816461668116972
17,0.2782814430538565
18,0.27255550085101277
19,0.2635790908825584
20,0.2592816133983433
21,0.25648637244012207
22,0.2548656532308087
23,0.2531703421846032
24,0.2498537188512273
25,0.24877687031403184
26,0.24792199349030852
27,0.2470099267666228
28,0.24610633129486814
29,0.24426124896854162
30,0.2437320954632014
31,0.24323561025084928
32,0.24278909002896398
33,0.2423908748314716
34,0.24145412485813722
