Epoch,Training_loss
0,0.45621801260858774
1,0.10023388668196276
2,0.08680375566473231
3,0.08420677314279601
4,0.08071858470793813
5,0.07974208990344778
6,0.08018564351368695
7,0.08054977189749479
8,0.08029318961780518
9,0.0781012429506518
10,0.07822933013085276
11,0.07818708539707586
12,0.07789683807641268
13,0.07782238506479189
14,0.0740876670461148
15,0.07457453676033765
16,0.07464503502706066
17,0.07458689471241087
18,0.07457894057733938
19,0.07222805987112224
20,0.07223488501040265
21,0.07223210233496502
22,0.07220591779332608
23,0.07220944546861574
24,0.07101809041341767
25,0.0708895466523245
26,0.07088293170090765
27,0.07086803409038112
28,0.07086562435142696
29,0.07024859957164153
30,0.07020311441738158
31,0.07019232615130022
32,0.07018703332869336
33,0.07018420938402414
34,0.06987476156791672
