Epoch,Training_loss
0,0.5669044628739357
1,0.40528856590390205
2,0.37410929752513766
3,0.3299328644061461
4,0.32350180309731513
5,0.30405106872785836
6,0.29675941599998623
7,0.29250900133047253
8,0.2846463364548981
9,0.2711434740340337
10,0.26760872825980186
11,0.26092814066214487
12,0.2584051644662395
13,0.2572928703739308
14,0.2473779051215388
15,0.24563002662034705
16,0.24363795074168593
17,0.2420982036856003
18,0.24058092013001442
19,0.2370778527110815
20,0.23617463512346148
21,0.23500088800210506
22,0.23383875173749402
23,0.23289445549016818
24,0.23051178798777983
25,0.22932334709912539
26,0.2289228608715348
27,0.22839506063610315
28,0.22797221137443557
29,0.226851160696242
30,0.22651831357507035
31,0.2262906616088003
32,0.2260821578092873
33,0.22587199159897864
34,0.2252885946072638
