Epoch,Training_loss
0,0.4517514754552394
1,0.09529682400170714
2,0.08578108088113368
3,0.08291369496146217
4,0.07596703752642497
5,0.07658802974037826
6,0.07651777268620208
7,0.07621031528105959
8,0.07594939804403111
9,0.07097522303229198
10,0.07087032916024327
11,0.07083885191241279
12,0.07074516703141853
13,0.07067662390181795
14,0.06808504502987489
15,0.06795035948744044
16,0.06794449116569012
17,0.06791207141941413
18,0.06788521655835211
19,0.06667383603053167
20,0.06663382856640965
21,0.06662220554426312
22,0.06658731534844264
23,0.06657929450739175
24,0.06602488789940253
25,0.06592633022228256
26,0.06591633253265172
27,0.06590573361609131
28,0.06589145073667169
29,0.06562524510081857
30,0.06557938508922234
31,0.06556880671996623
32,0.06556090107187629
33,0.0655550581868738
34,0.06541651801671833
